row#,user_id,vehicle_model_id,package_id,travel_type_id,from_area_id,to_area_id,from_city_id,to_city_id,from_date,to_date,online_booking,mobile_site_booking,booking_created,from_lat,from_long,to_lat,to_long,Car_Cancellation,Dist_trip_length
7231,35246,89,,2,1136,1390,15,,9/14/13 10:33,9/14/13 11:22,0,1,9/14/13 0:26,12.99049,77.69798,12.969368,77.641302,0,6.582436852
7232,31215,12,1,3,1285,,,,9/14/13 6:00,9/14/13 11:00,1,0,9/14/13 0:48,12.993032,77.661494,,,0,8680.946627
7233,42608,12,,1,541,,15,32,9/14/13 8:09,9/14/13 0:00,0,0,9/14/13 7:54,12.93524,77.61997,,,0,8676.13158
7234,42399,12,2,3,807,,,,9/14/13 10:04,9/14/13 19:00,0,0,9/14/13 9:11,13.01285,77.58274,,,0,8672.523755
7235,42614,12,,2,1096,393,15,,9/14/13 21:07,9/14/13 23:50,0,0,9/14/13 9:27,12.96519,77.71932,13.19956,77.70688,0,26.12482742
7236,41560,12,1,3,269,,,,9/14/13 10:48,9/14/13 15:45,0,0,9/14/13 9:57,12.9744,77.69183,,,0,8684.131646
7237,42629,89,1,3,849,,,,9/14/13 19:55,9/15/13 1:00,1,0,9/14/13 11:40,12.95434,77.60072,,,0,8674.150164
7238,40166,12,,2,542,393,15,,9/14/13 13:26,9/14/13 15:16,0,1,9/14/13 12:11,12.93823,77.62289,13.19956,77.70688,1,30.48348967
7239,42639,12,,2,271,1384,15,,9/15/13 20:24,9/15/13 22:15,0,0,9/14/13 12:32,12.95641,77.64076,13.02853,77.54625,0,13.0210447
7240,42642,89,,2,1096,1390,15,,9/14/13 19:55,9/14/13 23:41,0,0,9/14/13 13:00,12.96519,77.71932,12.969368,77.641302,0,8.476224458
7241,41670,12,,2,502,344,15,,9/24/13 6:28,9/24/13 7:44,0,0,9/14/13 13:05,12.90084,77.56483,12.94788,77.67092,0,12.6458335
7242,41670,89,,2,502,344,15,,9/25/13 6:28,9/25/13 7:27,0,0,9/14/13 13:05,12.90084,77.56483,12.94788,77.67092,0,12.6458335
7243,41670,12,,2,502,344,15,,9/27/13 6:28,9/27/13 7:35,0,0,9/14/13 13:06,12.90084,77.56483,12.94788,77.67092,0,12.6458335
7244,42646,12,,2,1390,974,15,,9/14/13 15:21,9/14/13 16:24,1,0,9/14/13 13:35,12.969368,77.641302,13.07557,77.55904,1,14.81107695
7245,42651,12,1,3,968,,,,9/14/13 19:40,9/15/13 0:45,1,0,9/14/13 14:09,12.96555,77.61912,,,0,8676.205258
7246,42661,65,,2,963,393,15,,9/14/13 19:26,9/14/13 21:27,0,0,9/14/13 14:52,12.99111,77.59204,13.19956,77.70688,0,26.33423349
7247,42663,24,,2,1129,393,15,,9/19/13 15:07,9/19/13 16:27,1,0,9/14/13 15:20,12.99722,77.62003,13.19956,77.70688,0,24.4135388
7248,42672,12,,2,393,572,15,,10/13/13 21:07,10/13/13 23:46,1,0,9/14/13 16:33,13.19956,77.70688,12.91873,77.61494,0,32.81321587
7249,42673,12,,2,190,1323,15,,9/14/13 18:28,9/14/13 20:44,0,0,9/14/13 16:40,12.97058,77.58052,12.869805,77.653211,0,13.71330104
7250,42683,12,,2,455,142,15,,9/14/13 18:00,9/14/13 20:09,0,0,9/14/13 16:54,12.999874,77.67812,12.91281,77.60923,1,12.23878246
7251,42688,12,,2,845,83,15,,9/14/13 18:57,9/14/13 20:28,0,0,9/14/13 17:08,12.98036,77.57994,12.92415,77.67229,0,11.81228081
7252,42691,87,,2,1084,1393,15,,9/15/13 0:28,9/15/13 1:56,0,0,9/14/13 17:13,12.892657,77.581866,13.19966,77.70688,0,36.7663181
7253,37838,12,,2,1323,548,15,,9/14/13 19:55,9/14/13 22:39,1,0,9/14/13 17:31,12.869805,77.653211,12.96598,77.57691,0,13.53370012
7254,42705,12,,2,1165,1192,15,,9/14/13 20:24,9/14/13 22:40,1,0,9/14/13 18:20,12.990947,77.687112,12.97677,77.5727,1,12.510618
7255,42708,28,,2,824,1384,15,,9/14/13 22:04,9/14/13 22:31,0,0,9/14/13 18:32,13.06557,77.58646,13.02853,77.54625,0,6.001362483
7256,42715,12,1,3,293,,,,9/15/13 11:02,9/15/13 16:00,0,0,9/14/13 19:03,12.849482,77.663187,,,0,8680.349467
7257,39511,89,,2,1373,393,15,,9/15/13 12:57,9/15/13 14:01,0,0,9/14/13 19:14,13.037255,77.58166,13.19956,77.70688,0,22.5995923
7258,36439,12,,2,585,542,15,,9/15/13 6:57,9/15/13 8:31,0,0,9/14/13 20:24,12.97677,77.5727,12.93823,77.62289,0,6.932018033
7259,42724,12,,2,1278,115,15,,9/15/13 12:00,9/15/13 13:25,1,0,9/14/13 20:57,12.927772,77.669469,12.99319,77.54472,1,15.36816786
7260,42727,12,,2,393,292,15,,9/22/13 0:14,9/22/13 1:10,1,0,9/14/13 21:28,13.19956,77.70688,12.93944,77.62923,0,30.15582824
7261,42728,28,,2,609,529,15,,9/14/13 23:31,9/15/13 0:26,0,0,9/14/13 21:29,13.01452,77.58393,12.93615,77.61322,0,9.28469124
7262,32792,89,,2,1384,1243,15,,9/15/13 10:48,9/15/13 11:50,0,1,9/14/13 22:38,13.02853,77.54625,12.98275,77.61582,0,9.105555493
7263,42743,12,,2,1301,1010,15,,9/15/13 6:43,9/15/13 7:31,0,0,9/15/13 0:50,12.937222,77.626915,12.96691,77.74935,0,13.68762511
7264,38575,89,,2,1106,393,15,,9/16/13 6:00,9/16/13 7:13,0,1,9/15/13 7:13,12.93331,77.56666,13.19956,77.70688,0,33.31149792
7265,34889,12,,2,417,1095,15,,9/15/13 9:07,9/15/13 10:01,0,0,9/15/13 7:59,12.96539,77.65863,12.92415,77.67229,0,4.824097022
7266,32158,89,,2,1371,85,15,,9/15/13 11:45,9/15/13 12:44,0,1,9/15/13 8:23,13.000418,77.674835,12.95755,77.71803,0,6.687852983
7267,42502,12,,2,492,1373,15,,9/15/13 23:02,9/16/13 0:32,0,0,9/15/13 9:15,12.851218,77.521664,13.037255,77.58166,0,21.70837492
7268,42755,12,,2,1106,1034,15,,9/15/13 10:04,9/15/13 11:24,0,0,9/15/13 9:18,12.93331,77.56666,13.047926,77.597766,0,13.19760637
7269,42757,12,,2,217,1096,15,,9/16/13 7:12,9/16/13 8:18,0,0,9/15/13 9:40,13.0011,77.6235,12.96519,77.71932,0,11.13617766
7270,42762,87,,2,393,1390,15,,9/15/13 17:45,9/15/13 19:21,1,0,9/15/13 10:16,13.19956,77.70688,12.969368,77.641302,0,26.59314375
7271,41230,12,,2,83,1306,15,,9/15/13 12:00,9/15/13 12:55,1,0,9/15/13 10:32,12.92415,77.67229,12.976844,77.718582,1,7.722066575
7272,34619,12,3,3,1198,,,,9/15/13 13:55,9/15/13 19:46,1,0,9/15/13 10:48,12.95431,77.6553,,,0,8680.064044
7273,42773,12,2,3,1108,,,,9/15/13 13:12,9/15/13 19:46,1,0,9/15/13 11:03,13.00097,77.65079,,,0,8679.830429
7274,42776,12,,2,571,585,15,,9/16/13 1:55,9/16/13 2:30,1,0,9/15/13 11:46,12.95185,77.69642,12.97677,77.5727,0,13.70509547
7275,42778,12,3,3,793,,,,9/15/13 13:55,9/15/13 19:46,0,0,9/15/13 11:59,13.02239,77.59492,,,0,8673.895742
7276,7803,89,,2,25,455,15,,9/15/13 15:50,9/15/13 17:17,0,0,9/15/13 12:06,12.98059,77.57475,12.999874,77.67812,0,11.41627002
7277,42783,12,2,3,396,,,,9/15/13 18:14,9/16/13 3:15,1,0,9/15/13 12:22,12.92073,77.66482,,,0,8680.912798
7278,42785,12,,2,83,293,15,,9/17/13 7:26,9/17/13 8:08,0,0,9/15/13 12:26,12.92415,77.67229,12.849482,77.663187,0,8.370505709
7279,42788,12,,2,1153,585,15,,9/15/13 16:04,9/15/13 16:54,0,0,9/15/13 13:13,12.87153,77.60206,12.97677,77.5727,0,12.14065259
7280,42792,89,,2,448,572,15,,9/16/13 18:28,9/16/13 19:23,0,0,9/15/13 13:33,12.92732,77.63575,12.91873,77.61494,0,2.452027094
7281,14516,12,1,3,269,,,,9/15/13 18:57,9/16/13 0:00,0,0,9/15/13 14:38,12.9744,77.69183,,,0,8684.131646
7282,42796,65,,2,479,393,15,,9/15/13 23:31,9/16/13 0:40,0,0,9/15/13 15:11,13.02298,77.60922,13.19956,77.70688,0,22.32706251
7283,42804,89,3,3,450,,,,9/15/13 18:14,9/16/13 1:15,0,1,9/15/13 16:08,12.9334,77.62652,,,0,8676.831319
7284,42808,12,,2,471,463,15,,9/15/13 18:14,9/15/13 19:37,1,0,9/15/13 16:42,13.01854,77.63524,12.96037,77.58132,1,8.725803342
7285,15489,12,,2,271,83,15,,9/16/13 18:00,9/16/13 19:05,0,0,9/15/13 17:01,12.95641,77.64076,12.92415,77.67229,0,4.959655279
7286,15489,12,,2,1296,83,15,,9/17/13 18:00,9/17/13 18:51,0,0,9/15/13 17:04,12.953852,77.639961,12.92415,77.67229,0,4.820244521
7287,42815,12,1,3,1390,,,,9/16/13 18:00,9/16/13 23:00,0,0,9/15/13 17:22,12.969368,77.641302,,,0,8678.62956
7288,40353,85,,2,1384,149,15,,9/16/13 16:19,9/16/13 17:22,0,0,9/15/13 17:32,13.02853,77.54625,12.93022,77.56039,0,11.0507988
7289,40929,12,,2,1063,1384,15,,9/16/13 7:55,9/16/13 9:31,1,0,9/15/13 18:30,12.934477,77.611284,13.02853,77.54625,1,12.62482585
7290,37039,12,,2,1269,269,15,,9/15/13 21:50,9/15/13 22:42,1,0,9/15/13 19:23,12.958651,77.656762,12.9744,77.69183,0,4.188755855
7291,29648,12,6,3,58,,,,9/16/13 6:57,9/16/13 11:00,0,0,9/15/13 20:00,12.88963,77.60119,,,0,8673.847379
7292,29648,12,6,3,58,,,,9/19/13 6:57,9/19/13 11:00,0,0,9/15/13 20:04,12.88963,77.60119,,,0,8673.847379
7293,29648,12,6,3,571,,,,9/19/13 7:40,9/19/13 11:45,0,0,9/15/13 20:26,12.95185,77.69642,,,0,8684.506295
7294,42831,12,,2,590,585,15,,9/16/13 5:16,9/16/13 5:38,1,0,9/15/13 20:58,13.00826,77.56433,12.97677,77.5727,0,3.621116395
7295,42833,12,,2,1192,410,15,,9/15/13 23:16,9/16/13 0:02,1,0,9/15/13 21:01,12.97677,77.5727,13.05121,77.54113,1,8.966198428
7296,41259,12,1,3,516,,,,9/16/13 5:02,9/16/13 10:00,1,0,9/15/13 21:03,13.0056,77.65799,,,0,8680.635784
7297,29648,12,6,3,1084,,,,9/16/13 7:26,9/16/13 11:30,0,0,9/15/13 21:21,12.892657,77.581866,,,0,8671.769499
7298,29648,12,6,3,1257,,,,9/17/13 8:09,9/17/13 10:31,0,0,9/15/13 21:24,12.934477,77.611284,,,0,8675.18616
7299,29648,12,6,3,1257,,,,9/18/13 8:09,9/18/13 12:15,0,0,9/15/13 21:24,12.934477,77.611284,,,0,8675.18616
7300,29648,12,6,3,1257,,,,9/20/13 8:09,9/20/13 10:34,0,0,9/15/13 21:24,12.934477,77.611284,,,0,8675.18616
7301,29648,12,,2,1015,541,15,,9/20/13 8:09,9/20/13 9:22,0,0,9/15/13 21:31,12.93086,77.57769,12.93524,77.61997,0,4.613038302
7302,29648,12,,2,1165,58,15,,9/20/13 9:07,9/20/13 10:56,0,0,9/15/13 21:33,12.990947,77.687112,12.88963,77.60119,0,14.63228978
7303,35870,12,,2,499,585,15,,9/16/13 6:57,9/16/13 7:53,1,0,9/15/13 21:53,12.88973,77.64865,12.97677,77.5727,0,12.71940816
7304,40291,12,,2,1085,1224,15,,9/16/13 7:26,9/16/13 8:44,1,0,9/15/13 21:58,12.911942,77.651582,13.012419,77.555151,0,15.31472334
7305,42839,24,1,3,1333,,,,9/16/13 12:00,9/16/13 17:00,1,0,9/15/13 22:09,12.895675,77.602293,,,0,8673.999893
7306,25286,12,,2,50,271,15,,9/16/13 9:07,9/16/13 10:34,1,0,9/15/13 22:28,12.96124,77.53051,12.95641,77.64076,0,11.9724935
7307,42846,12,,2,1237,1384,15,,9/16/13 6:00,9/16/13 6:55,0,0,9/15/13 23:19,12.92645,77.61206,13.02853,77.54625,0,13.41984219
7308,42665,65,2,3,1390,,,,9/16/13 12:57,9/16/13 22:00,1,0,9/16/13 0:48,12.969368,77.641302,,,0,8678.62956
7309,41669,12,,2,1089,1371,15,,9/16/13 13:55,9/16/13 14:38,0,0,9/16/13 8:54,12.99517,77.731147,13.000418,77.674835,0,6.135895434
7310,42861,12,,2,768,1010,15,,9/16/13 9:50,9/16/13 11:18,0,0,9/16/13 9:09,12.98999,77.55332,12.96691,77.74935,0,21.4191862
7311,37556,12,2,3,52,,,,9/16/13 12:57,9/16/13 22:00,1,0,9/16/13 9:30,12.94329,77.54281,,,0,8667.81455
7312,42863,12,,2,171,330,15,,9/16/13 11:16,9/16/13 13:40,1,0,9/16/13 9:31,12.98479,77.66128,12.858833,77.589127,0,16.05894483
7313,42866,85,3,3,168,,,,9/16/13 12:57,9/16/13 20:00,0,0,9/16/13 10:23,12.99313,77.59828,,,0,8674.098692
7314,25286,24,,2,271,977,15,,9/16/13 18:57,9/16/13 21:14,0,0,9/16/13 12:03,12.95641,77.64076,12.969933,77.533286,0,11.75584029
7315,25286,12,,2,271,977,15,,9/17/13 18:57,9/17/13 20:37,0,0,9/16/13 12:04,12.95641,77.64076,12.969933,77.533286,0,11.75584029
7316,42886,12,,2,1161,393,15,,9/17/13 4:33,9/17/13 5:49,0,0,9/16/13 12:58,12.92732,77.63575,13.19956,77.70688,0,31.27182174
7317,42889,12,,2,393,51,15,,9/17/13 5:31,9/17/13 6:36,0,0,9/16/13 13:37,13.19956,77.70688,12.96158,77.61425,0,28.33194808
7318,42891,65,,2,585,353,15,,9/16/13 21:07,9/16/13 22:12,0,0,9/16/13 13:51,12.97677,77.5727,13.03241,77.59914,0,6.825521522
7319,42892,12,,2,1129,393,15,,9/17/13 17:02,9/17/13 18:22,1,0,9/16/13 14:35,12.99722,77.62003,13.19956,77.70688,0,24.4135388
7320,30290,12,,2,1054,1037,15,,9/16/13 16:33,9/16/13 17:04,0,0,9/16/13 15:29,12.90184,77.581587,12.934048,77.580568,0,3.587087001
7321,42900,12,1,3,1068,,,,9/16/13 17:45,9/16/13 22:45,1,0,9/16/13 15:44,13.044009,77.606805,,,1,8675.302285
7322,42914,24,2,3,393,,,,9/18/13 7:55,9/18/13 17:00,0,0,9/16/13 17:15,13.19956,77.70688,,,0,8686.997504
7323,42914,28,4,3,1304,,,,9/19/13 7:55,9/19/13 18:00,0,0,9/16/13 17:25,12.97262,77.608832,,,0,8675.129311
7324,42917,12,,2,1056,1079,15,,9/17/13 5:31,9/17/13 6:01,1,0,9/16/13 17:49,12.919199,77.60931,12.967092,77.595789,0,5.52955558
7325,42918,12,,2,393,603,15,,9/17/13 4:04,9/17/13 5:05,1,0,9/16/13 18:05,13.19956,77.70688,12.97357,77.61043,0,27.24424853
7326,37040,12,,2,1399,571,15,,9/16/13 22:19,,1,0,9/16/13 18:27,12.944965,77.683676,12.95185,77.69642,1,1.580810658
7327,42918,12,4,3,571,,,,9/17/13 3:36,9/17/13 5:02,1,0,9/16/13 18:34,12.95185,77.69642,,,0,8684.506295
7328,42920,12,,2,1348,572,15,,9/16/13 22:04,9/16/13 22:29,0,0,9/16/13 18:34,12.936223,77.605693,12.91873,77.61494,1,2.190572541
7329,32033,12,,2,393,391,15,,10/8/13 19:40,10/8/13 20:28,1,0,9/16/13 18:39,13.19956,77.70688,12.98099,77.60209,0,26.85330769
7330,36170,12,,2,330,585,15,,9/17/13 13:40,9/17/13 15:04,0,1,9/16/13 18:43,12.858833,77.589127,12.97677,77.5727,0,13.24913894
7331,42921,12,,2,1017,776,15,,9/16/13 19:26,9/16/13 21:39,0,0,9/16/13 18:44,13.11084,77.60074,13.01508,77.67796,0,13.55555171
7332,41660,12,1,3,1010,,,,9/17/13 6:57,9/17/13 11:19,0,0,9/16/13 18:58,12.96691,77.74935,,,0,8690.323259
7333,42926,12,,2,168,393,15,,9/23/13 3:50,9/23/13 4:43,0,0,9/16/13 20:02,12.99313,77.59828,13.19956,77.70688,0,25.82081743
7334,42931,12,,2,1189,1010,15,,9/17/13 5:45,9/17/13 6:33,0,0,9/16/13 20:22,12.91873,77.61494,12.96691,77.74935,0,15.53738555
7335,42518,12,,2,393,1333,15,,9/17/13 5:02,9/17/13 4:59,0,0,9/16/13 20:49,13.19956,77.70688,12.895675,77.602293,0,35.67911305
7336,42934,65,2,3,292,,,,9/16/13 23:16,9/17/13 8:15,1,0,9/16/13 20:51,12.93944,77.62923,,,0,8677.157963
7337,42935,12,,2,1159,1054,15,,9/17/13 5:45,,0,0,9/16/13 21:06,12.90163,77.582,12.90184,77.581587,1,0.050545179
7338,41354,12,1,3,115,,,,9/17/13 12:57,9/17/13 18:00,1,0,9/16/13 22:02,12.99319,77.54472,,,0,8668.296515
7339,37935,12,,2,220,1384,15,,9/17/13 5:16,9/17/13 5:51,0,0,9/16/13 22:07,12.99722,77.62003,13.02853,77.54625,0,8.728347215
7340,42938,12,,2,1384,213,15,,9/17/13 9:36,9/17/13 10:49,1,0,9/16/13 22:07,13.02853,77.54625,12.96254,77.6281,0,11.52323251
7341,42940,12,,2,105,393,15,,9/18/13 5:02,9/18/13 6:19,1,0,9/16/13 22:50,13.01766,77.64503,13.19956,77.70688,0,21.33049697
7342,42942,12,2,3,1083,,,,9/17/13 9:36,9/17/13 18:30,1,0,9/16/13 22:58,12.900648,77.589183,,,0,8672.606173
7343,39053,12,,2,1068,393,15,,9/18/13 3:07,9/18/13 4:02,1,0,9/16/13 23:21,13.044009,77.606805,13.19956,77.70688,0,20.43403671
7344,30052,12,,2,515,393,15,,9/17/13 3:50,9/17/13 4:50,0,0,9/16/13 23:22,12.97896,77.67345,13.19956,77.70688,0,24.82318074
7345,42946,12,1,3,393,,,,9/17/13 17:45,9/17/13 22:45,1,0,9/17/13 0:38,13.19956,77.70688,,,0,8686.997504
7346,42947,12,,2,572,1301,15,,9/17/13 3:36,9/17/13 3:53,0,0,9/17/13 2:25,12.91873,77.61494,12.937222,77.626915,0,2.434255168
7347,38322,12,,2,1063,393,15,,9/17/13 16:04,9/17/13 17:50,1,0,9/17/13 9:54,12.934477,77.611284,13.19956,77.70688,0,31.27674277
7348,42905,12,,2,392,1026,15,,9/17/13 16:33,9/17/13 18:13,0,0,9/17/13 10:53,12.986284,77.735245,13.10482,77.57631,0,21.7070541
7349,42961,28,3,3,1096,,,,9/17/13 12:57,9/17/13 20:00,0,0,9/17/13 11:08,12.96519,77.71932,,,0,8687.060105
7350,42962,24,,2,218,393,15,,9/17/13 12:57,9/17/13 14:23,0,0,9/17/13 11:08,12.96799,77.58882,13.19956,77.70688,0,28.78178337
7351,42968,24,,2,520,393,15,,9/18/13 2:24,9/18/13 3:55,0,0,9/17/13 12:24,12.92598,77.61837,13.19956,77.70688,0,31.93143485
7352,42969,65,,1,83,,15,113,9/27/13 6:57,9/29/13 23:59,1,0,9/17/13 12:31,12.92415,77.67229,,,0,8681.740919
7353,42317,12,,2,271,1015,15,,9/17/13 17:16,9/17/13 18:04,0,0,9/17/13 12:34,12.95641,77.64076,12.93086,77.57769,0,7.410116855
7354,42970,89,,2,1096,393,15,,9/29/13 6:00,9/29/13 7:17,1,0,9/17/13 12:59,12.96519,77.71932,13.19956,77.70688,0,26.12482742
7355,42970,24,,2,1096,393,15,,9/29/13 6:00,9/29/13 7:12,1,0,9/17/13 13:01,12.96519,77.71932,13.19956,77.70688,0,26.12482742
7356,23729,12,,2,293,585,15,,9/17/13 17:31,9/17/13 18:52,0,0,9/17/13 13:08,12.849482,77.663187,12.97677,77.5727,0,17.23881496
7357,41421,12,,2,592,393,15,,9/19/13 8:09,9/19/13 10:19,1,0,9/17/13 13:39,12.9073,77.63526,13.19956,77.70688,0,33.44847495
7358,33002,12,,2,269,1026,15,,9/17/13 17:31,9/17/13 18:56,0,0,9/17/13 14:37,12.9744,77.69183,13.10482,77.57631,0,19.17636946
7359,42686,12,,2,1159,730,15,,9/17/13 17:02,9/17/13 18:03,0,0,9/17/13 14:43,12.90163,77.582,13.03386,77.51269,0,16.52889989
7360,1495,12,,2,1071,1084,15,,9/26/13 16:33,9/26/13 17:26,0,0,9/17/13 15:32,12.937585,77.694433,12.892657,77.581866,0,13.1982324
7361,32599,12,1,3,1010,,,,9/17/13 19:26,9/18/13 0:30,0,0,9/17/13 16:07,12.96691,77.74935,,,0,8690.323259
7362,28824,12,,2,1147,789,15,,9/26/13 7:12,9/26/13 8:35,0,0,9/17/13 17:03,13.03064,77.6491,12.9634,77.60343,0,8.97588941
7363,28824,85,,2,1147,789,15,,9/30/13 6:57,9/30/13 8:27,0,0,9/17/13 17:03,13.03064,77.6491,12.9634,77.60343,0,8.97588941
7364,21386,12,,2,585,269,15,,9/18/13 5:16,9/18/13 6:30,1,0,9/17/13 19:02,12.97677,77.5727,12.9744,77.69183,0,12.92557871
7365,15812,12,,2,502,1384,15,,9/18/13 6:28,9/18/13 7:24,1,0,9/17/13 19:55,12.90084,77.56483,13.02853,77.54625,0,14.35659737
7366,37132,12,,2,339,393,15,,9/18/13 4:19,9/18/13 5:39,0,0,9/17/13 20:35,12.91028,77.64512,13.19956,77.70688,0,32.89162353
7367,43002,12,,2,824,949,15,,9/18/13 7:26,9/18/13 8:55,0,0,9/17/13 23:07,13.06557,77.58646,12.98275,77.61582,0,9.753900787
7368,20570,12,,2,689,1068,15,,9/18/13 9:36,9/18/13 10:37,0,0,9/18/13 0:18,12.97672,77.64927,13.044009,77.606805,0,8.793328717
7369,29648,12,,2,150,450,15,,9/18/13 8:38,9/18/13 9:24,0,0,9/18/13 8:25,12.89724,77.61065,12.9334,77.62652,0,4.378160819
7370,40985,12,2,3,1021,,,,9/18/13 9:36,9/18/13 17:43,0,0,9/18/13 8:53,13.02853,77.54625,,,0,8668.657631
7371,43007,85,,2,585,458,15,,9/18/13 12:28,9/18/13 13:52,1,0,9/18/13 9:15,12.97677,77.5727,13.00037,77.72746,0,16.99137841
7372,43012,12,2,3,1246,,,,9/20/13 10:04,9/20/13 19:00,0,0,9/18/13 10:03,12.95158,77.57833,,,0,8671.708952
7373,42308,12,,2,393,540,15,,9/18/13 13:26,9/18/13 15:24,0,1,9/18/13 10:20,13.19956,77.70688,12.92768,77.62664,0,31.49150151
7374,42601,12,,2,1191,1393,15,,9/18/13 12:43,9/18/13 14:34,0,0,9/18/13 10:54,13.03017,77.56684,13.19966,77.70688,0,24.21767371
7375,36376,12,,2,393,293,15,,9/19/13 0:00,9/19/13 1:37,1,0,9/18/13 12:18,13.19956,77.70688,12.849482,77.663187,0,39.25760818
7376,42434,12,,2,791,393,15,,9/18/13 17:02,9/18/13 17:18,0,1,9/18/13 13:08,13.00453,77.61717,13.19956,77.70688,0,23.78987315
7377,43032,12,,2,393,603,15,,9/18/13 14:38,9/18/13 16:16,1,0,9/18/13 13:35,13.19956,77.70688,12.97357,77.61043,0,27.24424853
7378,43040,89,,2,1082,585,15,,9/18/13 17:45,9/18/13 18:59,0,0,9/18/13 14:51,12.870924,77.575879,12.97677,77.5727,0,11.78778501
7379,43042,89,,2,1375,529,15,,9/20/13 18:00,9/20/13 18:37,0,0,9/18/13 15:15,12.94371,77.600549,12.93615,77.61322,0,1.611856546
7380,43042,89,,2,529,1375,15,,9/19/13 19:55,9/19/13 20:38,0,0,9/18/13 15:15,12.93615,77.61322,12.94371,77.600549,0,1.611856546
7381,43053,28,,2,601,393,15,,9/18/13 21:36,9/18/13 23:16,0,0,9/18/13 16:58,13.02434,77.56593,13.19956,77.70688,0,24.77869056
7382,43055,65,3,3,1068,,,,9/19/13 14:24,9/19/13 21:30,0,0,9/18/13 17:12,13.044009,77.606805,,,0,8675.302285
7383,29874,12,,2,1180,585,15,,9/18/13 18:43,9/18/13 19:55,0,0,9/18/13 17:44,12.90084,77.56483,12.97677,77.5727,0,8.495516087
7384,43060,12,,2,571,293,15,,9/19/13 7:55,9/19/13 9:22,0,0,9/18/13 18:08,12.95185,77.69642,12.849482,77.663187,0,11.95252937
7385,43061,12,,2,89,585,15,,9/20/13 12:00,9/20/13 13:23,1,0,9/18/13 18:20,12.96519,77.71932,12.97677,77.5727,0,15.95737088
7386,42905,12,,2,1026,1300,15,,9/19/13 6:43,9/19/13 7:42,0,1,9/18/13 21:16,13.10482,77.57631,12.990006,77.723088,0,20.41373163
7387,43075,24,,2,541,393,15,,9/19/13 3:50,9/19/13 5:11,1,0,9/18/13 21:19,12.93524,77.61997,13.19956,77.70688,0,30.89641584
7388,6718,12,,2,822,393,15,,9/19/13 4:19,9/19/13 4:58,1,0,9/18/13 22:04,13.01024,77.58056,13.19956,77.70688,0,25.13420631
7389,37702,85,,2,1399,352,15,,9/18/13 23:45,9/19/13 0:42,1,0,9/18/13 22:09,12.944965,77.683676,13.03369,77.62821,0,11.56501902
7390,43081,65,,2,353,85,15,,9/19/13 0:28,9/19/13 1:22,0,0,9/18/13 22:21,13.03241,77.59914,12.95755,77.71803,0,15.35409167
7391,43085,65,,2,451,902,15,,9/19/13 4:04,9/19/13 4:39,0,1,9/18/13 22:34,12.9739,77.57914,12.96153,77.66184,0,9.076411659
7392,37957,12,,2,789,393,15,,9/19/13 5:16,9/19/13 6:23,0,0,9/19/13 0:13,12.9634,77.60343,13.19956,77.70688,0,28.58231872
7393,31200,12,4,3,1017,,,,9/19/13 9:07,9/19/13 19:00,0,0,9/19/13 8:20,13.11084,77.60074,,,0,8675.014987
7394,31200,12,,2,1017,168,15,,9/20/13 4:48,9/20/13 5:11,0,0,9/19/13 8:21,13.11084,77.60074,12.99313,77.59828,0,13.106149
7395,43105,12,,2,269,585,15,,9/19/13 13:55,9/19/13 15:00,0,0,9/19/13 9:42,12.9744,77.69183,12.97677,77.5727,0,12.92557871
7396,42431,85,,2,1068,1190,15,,9/19/13 17:02,9/19/13 17:26,0,0,9/19/13 10:53,13.044009,77.606805,13.03017,77.56684,0,4.599861501
7397,9314,12,,2,1026,1384,15,,9/19/13 20:24,9/19/13 21:07,0,0,9/19/13 11:37,13.10482,77.57631,13.02853,77.54625,0,9.096646555
7398,43107,12,,2,572,1037,15,,9/19/13 17:16,9/19/13 18:16,0,0,9/19/13 11:39,12.91873,77.61494,12.934048,77.580568,0,4.100666814
7399,43112,65,3,3,1390,,,,9/19/13 13:55,9/19/13 21:00,0,0,9/19/13 12:25,12.969368,77.641302,,,0,8678.62956
7400,43118,12,,2,542,393,15,,9/20/13 3:07,9/20/13 3:58,1,0,9/19/13 13:44,12.93823,77.62289,13.19956,77.70688,0,30.48348967
7401,43119,12,,2,25,888,15,,9/20/13 7:26,9/20/13 8:05,0,0,9/19/13 14:09,12.98059,77.57475,12.98818,77.50104,0,8.040088046
7402,35084,12,,2,934,414,15,,9/19/13 16:48,9/19/13 17:46,1,0,9/19/13 14:59,12.92323,77.59203,13.00397,77.59964,0,9.025781131
7403,43126,12,,2,62,393,15,,9/20/13 3:36,9/20/13 5:01,0,1,9/19/13 15:03,12.92433,77.65006,13.19956,77.70688,0,31.25191368
7404,43127,12,,2,392,1395,15,,9/19/13 19:12,9/19/13 20:41,0,0,9/19/13 15:33,12.986284,77.735245,13.005603,77.628214,1,11.80698041
7405,33136,12,,2,61,585,15,,9/19/13 19:55,9/19/13 22:07,0,1,9/19/13 18:25,12.96298,77.71229,12.97677,77.5727,1,15.22028828
7406,43148,24,2,3,1237,,,,9/21/13 16:33,9/22/13 1:30,1,0,9/19/13 20:10,12.92645,77.61206,,,0,8675.226385
7407,43151,12,,2,142,393,15,,9/20/13 3:36,9/20/13 4:19,1,0,9/19/13 20:29,12.91281,77.60923,13.19956,77.70688,0,33.63150638
